clinic_name,category,rating_band,address,phone,specialty,google_place_name,google_rating,google_review_count,open_in_google_maps,latitude,longitude,match_status,review_priority,match_confidence,postal_code,google_postal_code,google_formatted_address,match_notes
"NYAM COLON, RECTAL & GENERAL SURGERY PTE LTD",Specialist,4.0-4.4,3 MT ELIZABETH #17-17 MT ELIZABETH MEDICAL CENTRE SINGAPORE 228510,68369909,GENERAL SURGERY,Nyam Colon Rectal & General Surgery,4,5,https://maps.google.com/?cid=18256099563492410878&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3055915,103.8354837,matched,low,0.859,228510,228510,"3 Mount Elizabeth, #17-17 228510, Singapore 228510",postal code matches; clinic name closely matches; address partially matches
ORCHARD HEART SPECIALIST CLINIC (MT ELIZABETH),Specialist,4.0-4.4,3 MOUNT ELIZABETH #16-15 MOUNT ELIZABETH MEDICAL CENTRE SINGAPORE 228510,68873574,CARDIOLOGY,Orchard Heart Specialist Clinic,4.4,28,https://maps.google.com/?cid=322091423803328043&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3046562,103.8359706,matched,low,0.863,228510,228510,"3 Mount Elizabeth, #16-15 Medical Centre, Singapore 228510",postal code matches; clinic name closely matches; address closely matches
ORTHOCARE - ORTHOPAEDICS & SPORTS MEDICINE (MOUNT ELIZABETH NOVENA),Specialist,4.0-4.4,38 Irrawaddy Road #05-48 Mount Elizabeth Novena Specialist Centre Singapore 329563,6322 4321,ORTHOPAEDIC,Island Orthopaedics (Mount Elizabeth Novena),4.4,20,https://maps.google.com/?cid=1099217665912418416&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.322168,103.84419109999999,name_match_address_partial,medium,0.749,329563,329563,"Mount Elizabeth, 38 Irrawaddy Rd, #05-46/47 Specialist Centre, Singapore 329563",postal code matches; clinic name partially matches; address partially matches
PANASIA SURGERY PTE LTD (NOVENA),Specialist,4.0-4.4,38 IRRAWADDY ROAD #10- 43/44 MT ELIZABETH NOVENA SPECIALIST CENTRE SINGAPORE 329563,6570 2608/ 6333 5550,GENERAL SURGERY,PanAsia Surgery @ Mount Elizabeth Novena Specialist Centre,4.4,13,https://maps.google.com/?cid=1020481613464153393&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3223679,103.8441212,address_only,medium,0.694,329563,329563,"38 Irrawaddy Rd, #10-43/44, Singapore 329563",postal code matches; clinic name differs; address partially matches
PETER YAN CARDIOLOGY CLINIC,Specialist,4.0-4.4,6 NAPIER ROAD #04-09/10 GLENEAGLES MEDICAL CENTRE SINGAPORE 258499,64730160,CARDIOLOGY,Peter Yan Cardiology Clinic,4.3,8,https://maps.google.com/?cid=7602070183036052639&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3072257999999999,103.8202301,matched,low,0.97,258499,258499,"6 Napier Rd, Unit 04,-10, Singapore 258499",postal code matches; clinic name closely matches; address partially matches
RENAISSANCE DERMATOLOGY SPECIALIST CLINIC,Specialist,4.0-4.4,38 IRRAWADDY ROAD #10- 36 MT ELIZABETH NOVENA SPECIALIST CENTRE SINGAPORE 329563,6570 2883,DERMATOLOGY,Renaissance Dermatology Specialist Clinic @ Mount Elizabeth Novena | Dermatologist | Eczema Treatment Singapore,4,32,https://maps.google.com/?cid=2702614137155145007&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3222437999999999,103.8440425,address_only,medium,0.771,329563,329563,"38 Irrawaddy Rd, #10-36 Mount Elizabeth Novena Specialist Centre, Singapore 329563",postal code matches; clinic name differs; address closely matches
RSIM GENERAL & COLORECTAL SURGERY,Specialist,4.0-4.4,1 FARRER PARK STATION #13-10 FARRER PARK MEDICAL CENTRE SINGAPORE 217562,66363493,COLORECTAL,RSim General & Colorectal Surgery,4,4,https://maps.google.com/?cid=7103638325028824151&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3127619,103.85455619999999,matched,low,0.992,217562,217562,"1 Farrer Park Station Rd, #13-10, Singapore 217562",postal code matches; clinic name closely matches; address partially matches
THE GASTROENTEROLOGY GROUP PTE LTD,Specialist,4.0-4.4,6A NAPIER ROAD #05-37 GLENEAGLES HOSPITAL ANNEX BLOCK SINGAPORE 258500,6476 7555,GASTROENTEROLOGY,The Gastroenterology Group,4.3,24,https://maps.google.com/?cid=11809712847646691200&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3076174,103.8198659,matched,low,0.912,258500,258500,"6A Napier Rd, #05-37 Gleneagles Hospital, Annexe, Block, Singapore 258500",postal code matches; clinic name closely matches; address closely matches
SPECIALIST EYE & EYELIDS CLINIC,Specialist,4.0-4.4,10 SINARAN DRIVE #09-11 NOVENA MEDICAL CENTRE SINGAPORE 307506,63976101/ 94554045,OPHTHALMOLOGY,Specialist Eye & Eyelids Clinic,4.1,35,https://maps.google.com/?cid=10022858433277337740&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3206513,103.84436889999999,matched,low,1.0,307506,307506,"10 Sinaran Dr, #09-11 Novena Medical Center, Singapore 307506",postal code matches; clinic name closely matches; address closely matches
SKIN PHYSICIANS PTE LTD,Specialist,4.0-4.4,3 MT ELIZABETH #11-08 MT ELIZABETH MEDICAL CENTRE SINGAPORE 228510,67336466,DERMATOLOGY,Skin Physicians,4.3,72,https://maps.google.com/?cid=4348168708406123884&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.304546,103.83528899999999,matched,low,0.859,228510,228510,"3 Mount Elizabeth, #11-08 Mount Elizabeth Medical Centre, Singapore 228510",postal code matches; clinic name partially matches; address closely matches
SBCC BABY & CHILD CLINIC (ANG MO KIO),Specialist,4.0-4.4,BLK 721 ANG MO KIO AVENUE 8 #01-2803/2805 SINGAPORE 560721,64568874,PAEDIATRICS,SBCC Baby & Child Clinic (Ang Mo Kio),4.1,123,https://maps.google.com/?cid=1571477424151531317&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3721581999999999,103.84791,matched,low,1.0,560721,560721,"721 Ang Mo Kio Ave 8, #01-2805, Singapore 560721",postal code matches; clinic name closely matches; address closely matches
SBCC BABY & CHILD CLINIC (BISHAN),Specialist,4.0-4.4,BLK 279 BISHAN STREET 24 #01-50 SINGAPORE 570279,6453 3933,PAEDIATRICS,SBCC Baby & Child Clinic (Bishan),4.3,32,https://maps.google.com/?cid=2756535434110150205&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3576770999999999,103.8440988,matched,low,1.0,570279,570279,"Blk 279, Bishan Street 24, #01-50, Singapore 570279",postal code matches; clinic name closely matches; address closely matches
SPECIALIST ENDOCRINE CLINIC (FARRER),Specialist,4.0-4.4,1 FARRER PARK STATION ROAD #13-11 FARRER PARK MEDICAL CENTRE SINGAPORE 217562,64448870,ENDOCRINOLOGY,Kevin Tan Clinic,4,26,https://maps.google.com/?cid=6712525983716252805&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3127619,103.85455619999999,address_only,medium,0.616,217562,217562,"1 Farrer Park Station Rd, #08-19 Farrer Park Medical Centre, Singapore 217562",postal code matches; clinic name differs; address closely matches
SINGAPORE EYE & VISION,Specialist,4.0-4.4,290 ORCHARD ROAD PARAGON #15-07/08 SINGAPORE 238859,68360900,OPHTHALMOLOGY,Singapore Eye & Vision,4.4,40,https://maps.google.com/?cid=15025703725467973326&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3037950999999999,103.8358533,matched,low,1.0,238859,238859,"290 Orchard Rd, #15-07/08 Paragon, Singapore 238859",postal code matches; clinic name closely matches; address closely matches
SMG ASTRA O&G,Specialist,4.0-4.4,BLK 185 TOA PAYOH CENTRAL #01-326 SINGAPORE 310185,62213837,OBSTETRICS & GYNAECOLOGY,"Astra Women's Specialists Centre by SMG (Toa Payoh - Dr Kanika) - D&C Gynaecologist, IUI Fertility Gynae, O&G Clinic",4.1,224,https://maps.google.com/?cid=730077150869247593&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3329773999999999,103.84998929999999,address_only,medium,0.462,310185,310185,"185 Toa Payoh Central, #01-326, Singapore 310185",postal code matches; clinic name differs; address closely matches
HMI MEDICAL CENTRE PTE LTD,Specialist,4.0-4.4,12 FARRER PARK STATION ROAD #05-01 SINGAPORE 217565,63226333,GENERAL SURGERY,HMI Medical Centre (Farrer Park),4.3,789,https://maps.google.com/?cid=146707771441001951&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3121753999999999,103.85457369999999,name_match_address_partial,medium,0.731,217565,217565,"GP operating time differ, kindly call to enquire, 12 Farrer Park Station Rd, Singapore 217565",postal code matches; clinic name partially matches; address partially matches
SBCC WOMEN'S CLINIC (NOVENA),Specialist,4.0-4.4,38 IRRAWADDY ROAD #05-39 MOUNT ELIZABETH NOVENA SPECIALIST NOVENA SINGAPORE 329563,67741654,OBSTETRICS & GYNAECOLOGY,SBCC Women's Clinic (Mount Elizabeth Novena),4.4,19,https://maps.google.com/?cid=711495493718682264&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.322236,103.84403879999999,matched,low,0.817,329563,329563,"38 Irrawaddy Road, Mount Elizabeth Novena Hospital, #05-39, Singapore 329563",postal code matches; clinic name partially matches; address closely matches
ASCENSUS CHILDREN (PAEDIATRICS - EAST),Specialist,4.0-4.4,319 JOO CHIAT PLACE #02-03 SINGAPORE 426989,67027172,PAEDIATRICS,Ascensus Women (PEH2) - Dr Natalie Chua,4.4,151,https://maps.google.com/?cid=683199394095547816&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3149880000000003,103.90883799999999,needs_review,high,0.366,426989,427989,"319 Joo Chiat Pl, #02-07 Parkway East Medical Centre, Singapore 427989",postal code differs; clinic name differs; address partially matches
SEOW-CHOEN COLORECTAL SURGERY PTE.LTD.,Specialist,4.0-4.4,290 ORCHARD ROAD #06-06 PARAGON SINGAPORE 238859,67386887,COLORECTAL,Seow-Choen Colorectal Surgery Pte Ltd,4.4,14,https://maps.google.com/?cid=3295521185329939999&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3039257,103.8356393,matched,low,1.0,238859,238859,"290 Orchard Road #06-06, Lobby, A Paragon, Singapore 238859",postal code matches; clinic name closely matches; address closely matches
SOLIS BREAST CARE & SURGERY CENTRE (DR CHAN CW),Specialist,4.0-4.4,3 MOUNT ELIZABETH #13-01 MOUNT ELIZABETH MEDICAL CENTRE SINGAPORE 228510,6994 5477,GENERAL SURGERY,Solis Breast Care & Surgery Centre - Dr Chan Ching Wan,4.3,13,https://maps.google.com/?cid=16183496350547647134&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3044913,103.8352876,matched,low,0.924,228510,228510,"3 Mount Elizabeth, #13-01 Medical Centre, Singapore 228510",postal code matches; clinic name closely matches; address closely matches
THE WOMEN'S SPECIALIST (GEYLANG),Specialist,4.0-4.4,BLK 113 ALJUNIED AVENUE 1 #01- 21 GEYLANG EAST TOWN CENTRE SINGAPORE 380113,6745 7668,OBSTETRICS & GYNAECOLOGY,The Women's Specialist,4.4,63,https://maps.google.com/?cid=11553007697072530999&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.32047,103.8862549,matched,low,0.824,380113,380113,"113 Aljunied Ave 2, Singapore 380113",postal code matches; clinic name closely matches; address partially matches
DR ALICIA EYE SPECIALIST PTE LTD (FKA THE EYE SURGERY PARTNERS PTE LTD),Specialist,4.0-4.4,6 NAPIER ROAD #05-04 GLENEAGLES MEDICAL CENTRE SINGAPORE 258499,6479 8887,OPHTHALMOLOGY,Dr Alicia Eye Specialist,4.3,31,https://maps.google.com/?cid=8646174248137110476&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3076257,103.82020120000001,address_only,medium,0.696,258499,258499,"6 Napier Rd, #05-04 Gleneagles Medical Centre, Singapore 258499",postal code matches; clinic name differs; address closely matches
THE CANCER CENTRE,Specialist,4.0-4.4,290 ORCHARD ROAD #17-05/06 PARAGON SINGAPORE 238859,68351000,ONCOLOGY,The Cancer Centre @ Paragon | Cancer Treatment Centre,4.3,21,https://maps.google.com/?cid=1616428708478448183&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3044339999999999,103.83604899999999,address_only,medium,0.703,238859,238859,"290 Orchard Road, #17-05/06 Paragon Tower 1 via Lift Lobby F, Singapore 238859",postal code matches; clinic name differs; address closely matches
THE VENUS CLINIC,Specialist,4.0-4.4,6A NAPIER ROAD #02-38/41 GLENEAGLES HOSPITAL ANNEXE BLOCK SINGAPORE 258500,86669639,GENERAL SURGERY,The Venus Clinic,4,1,https://maps.google.com/?cid=7907885861600252909&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3421475,103.83815229999999,needs_review,high,0.611,258500,574623,"Mount Alvernia Hospital, 820 Thomson Rd, #01-03 Medical Centre A, Singapore 574623",postal code differs; clinic name closely matches; address differs
THE LUNG CLINIC,Specialist,4.0-4.4,3 MOUNT ELIZABETH #10-15 MOUNT ELIZABETH MEDICAL CENTRE SINGAPORE 228510,69086930,RESPIRATORY MEDICINE,The Lung Clinic Pte Ltd,4.2,5,https://maps.google.com/?cid=2588419340046087902&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3055915,103.8354837,matched,low,0.89,228510,228510,"3 Mount Elizabeth, #10-15 Medical Centre, Singapore 228510",postal code matches; clinic name partially matches; address closely matches
THE KIDNEY & TRANSPLANT PRACTICE,Specialist,4.0-4.4,38 IRRAWADDY ROAD #04-29 MOUNT ELIZABETH NOVENA SPECIALIST CENTRE SINGAPORE 329563,6694 0020,RENAL MEDICINE,The Kidney & Transplant Practice,4.3,12,https://maps.google.com/?cid=846075319222955614&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3221049999999999,103.844105,matched,low,0.955,329563,329563,"38 Irrawaddy Rd, #06-53, Singapore 329563",postal code matches; clinic name closely matches; address partially matches
THE DERMATOLOGY PRACTICE (ORCHARD) PTE LTD,Specialist,4.0-4.4,3 MOUNT ELIZABETH #13-02 MOUNT ELIZABETH HOSPITAL SINGAPORE 228510,62357396,DERMATOLOGY,The Dermatology Practice @ Orchard,4.1,71,https://maps.google.com/?cid=2488706695051281157&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3045016999999999,103.83544560000001,matched,low,0.874,228510,228510,"3 Mount Elizabeth, #13-02 Medical Centre, Singapore 228510",postal code matches; clinic name closely matches; address closely matches
TRIDENT HEART CENTRE (FARRER PARK),Specialist,4.0-4.4,1 FARRER PARK STATION ROAD CONNEXION #15-16 SINGAPORE 217562,65922922,CARDIOLOGY,Farrer Park Hospital,4.2,821,https://maps.google.com/?cid=6295961627130360292&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.312582,103.853915,address_only,medium,0.615,217562,217562,"1 Farrer Park Station Rd, #02-01 Connexion, Singapore 217562",postal code matches; clinic name differs; address closely matches
THE DERMATOLOGY PRACTICE (CAMDEN) PTE LTD,Specialist,4.0-4.4,1 ORCHARD BOULEVARD #02-02/03 CAMDEN CENTRE SINGAPORE 248649,62001491,DERMATOLOGY,The Dermatology Practice @ Camden,4.3,16,https://maps.google.com/?cid=16412668898118778689&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3033039,103.8239218,matched,low,0.898,248649,248649,"1 Orchard Blvd, #02-03 Camden Medical Centre, Singapore 248649",postal code matches; clinic name closely matches; address closely matches
THOMSON WOMEN'S CLINIC (SENGKANG),Specialist,4.0-4.4,5 SENGKANG SQUARE #01-05 SENGKANG MRT STATION SINGAPORE 545062,63888125,OBSTETRICS & GYNAECOLOGY,"Thomson Women’s Clinic (Sengkang) - Gynae, Pregnancy, Fibroid & Cyst Specialist",4,132,https://maps.google.com/?cid=10571974760503481855&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3919688,103.8955704,matched,low,0.807,545062,545062,"5 Sengkang Square, #01-05 Sengkang MRT Station, Singapore 545062",postal code matches; clinic name differs; address closely matches
THOMSON WOMEN'S CLINIC (PUNGGOL),Specialist,4.0-4.4,83 PUNGGOL CENTRAL #02-03 WATERWAY POINT SINGAPORE 828761,62436843,OBSTETRICS & GYNAECOLOGY,"Thomson Women's Clinic (Punggol) – Gynae, Pregnancy, Fibroid, Cyst, Endometriosis",4,93,https://maps.google.com/?cid=433186575301973223&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.4067759,103.9028467,matched,low,0.787,828761,828761,"83 Punggol Central, #02-30 Waterway Point, Singapore 828761",postal code matches; clinic name differs; address closely matches
THOMSON WOMEN'S CLINIC (CHOA CHU KANG),Specialist,4.0-4.4,304 CHOA CHU KANG AVE 4 #01-653 SINGAPORE 680304,68931227,OBSTETRICS & GYNAECOLOGY,"Thomson Women's Clinic Choa Chu Kang – Gynae, Pregnancy & Keyhole Surgery",4.2,233,https://maps.google.com/?cid=5763526513790401674&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3846543999999998,103.74316379999999,matched,low,0.859,680304,680304,"304 Choa Chu Kang Ave 4, #01-653, Singapore 680304",postal code matches; clinic name partially matches; address closely matches
EYE & RETINA SURGEONS (SUNTEC CITY),Specialist,4.0-4.4,3 TEMASEK BOULEVARD #01-402 SUNTEC CITY MALL SINGAPORE 038983,63379119,OPHTHALMOLOGY,"Eye & Retina Surgeons, Suntec City",4.4,57,https://maps.google.com/?cid=13789381664726250573&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.2945627,103.8589451,matched,low,1.0,038983,038983,"3 Temasek Blvd, #01-402 Suntec City, Singapore 038983",postal code matches; clinic name closely matches; address closely matches
EAR NOSE & THROAT PARTNERS,Specialist,4.0-4.4,3 MOUNT ELIZABETH #07-02 MOUNT ELIZABETH MEDICAL CENTRE SINGAPORE 228510,68874385,EAR NOSE THROAT,"Ear Nose Throat, Head & Neck Surgery",4.3,51,https://maps.google.com/?cid=16762047202779807236&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3044184,103.83511519999999,name_match_address_partial,medium,0.778,228510,228510,"3 Mount Elizabeth, #03-01/02 Medical Centre, Singapore 228510",postal code matches; clinic name partially matches; address closely matches
