clinic_name,category,rating_band,address,phone,specialty,google_place_name,google_rating,google_review_count,open_in_google_maps,latitude,longitude,match_status,review_priority,match_confidence,postal_code,google_postal_code,google_formatted_address,match_notes
KINDRED FAMILY CLINIC (TAMPINES),GP,<4.0 / no rating,BLK 494 TAMPINES STREET 45 #01-02 SINGAPORE 523494,62327893,,Kindred Family Clinic (Tampines),3.7,67,https://maps.google.com/?cid=802803532491568240&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3628327999999998,103.95572709999999,matched,low,1.0,523494,523494,"494 Tampines Street 45, #01-02, Singapore 523494",postal code matches; clinic name closely matches; address closely matches
HMI ONECARE PTE. LTD. (HMI ONECARE CLINIC KEAT HONG LRT),GP,<4.0 / no rating,818 CHOA CHU KANG AVE 1 #01-08 SINGAPORE 680818,6970 0323 (CLINIC) / 63522639 (HQ),,HMI OneCare Clinic Keat Hong LRT,3.6,163,https://maps.google.com/?cid=1038696576546870560&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3779763999999999,103.74933809999999,matched,low,0.852,680818,680818,"818 Choa Chu Kang Ave 1, #01-08, Singapore 680818",postal code matches; clinic name partially matches; address closely matches
HMI ONECARE PTE. LTD. (HMI ONECARE CLINIC BUKIT PANJANG BUS INTERCHANGE),GP,<4.0 / no rating,15 PETIR ROAD #01-66 INTERGRATED TRANSPORT HUB SINGAPORE 678270,63522639 (HQ) / 65184055(clinic),,HMI OneCare Clinic Bukit Panjang Bus Interchange,3.7,222,https://maps.google.com/?cid=13733231316449878167&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3784446,103.7638759,matched,low,0.887,678270,678270,"15 Petir Rd, #01-66 Integrated Transport Hub, Singapore 678270",postal code matches; clinic name closely matches; address closely matches
REDWOOD CLINIC AND SURGERY PTE LTD,GP,<4.0 / no rating,920 TIONG BAHRU ROAD #01-07 REDHILL MRT STATION SINGAPORE 158792,62512193,,Redwood Clinic and Surgery Pte Ltd,3,95,https://maps.google.com/?cid=7911529504697954209&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.2897139,103.81674869999999,matched,low,1.0,158792,158792,"920 Tiong Bahru Rd, #01-07 Redhill MRT Station, Singapore 158792",postal code matches; clinic name closely matches; address closely matches
YISHUN CENTRAL MEDICAL CLINIC,GP,<4.0 / no rating,BLK 160 YISHUN ST 11 #01-212 SINGAPORE 760160,67558931,,Yishun Central Medical Clinic,2.9,56,https://maps.google.com/?cid=8630348714578439548&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.4325307000000003,103.8334557,matched,low,1.0,760160,760160,"160 Yishun Street 11, #01-212, Singapore 760160",postal code matches; clinic name closely matches; address closely matches
DISTINCT CLINIC JURONG EAST BRANCH,GP,<4.0 / no rating,249 JURONG EAST ST 24 #01-78 SINGAPORE 600249,69806301,,Distinct Clinic Jurong East Branch,3.5,26,https://maps.google.com/?cid=14731655400182141812&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3420653999999999,103.73954970000001,matched,low,1.0,600249,600249,"249 Jurong East St 24, #01-78, Singapore 600249",postal code matches; clinic name closely matches; address closely matches
VICTORY CLINIC AND SURGERY,GP,<4.0 / no rating,21 GHIM MOH RD #01-205 SINGAPORE 270021,64671641,,Victory Clinic and Surgery,3.4,55,https://maps.google.com/?cid=4328030267962574302&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3106475000000002,103.7884241,matched,low,1.0,270021,270021,"Blk 21 Ghim Moh Rd, #01-205, Singapore 270021",postal code matches; clinic name closely matches; address closely matches
MINMED CLINIC (JURONG WEST),GP,<4.0 / no rating,1 JURONG WEST CENTRAL 2 #01-17E/F/G/H JURONG POINT SINGAPORE 648886,63370123,,Minmed Clinic (Jurong West),3.8,556,https://maps.google.com/?cid=5530936064366928249&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3391211,103.70656079999999,matched,low,1.0,648886,648886,"1 Jurong West Central 2, #01-17E/F G/H, Singapore 648886",postal code matches; clinic name closely matches; address closely matches
TONG CLINIC SURGERY,GP,<4.0 / no rating,BLK 316B ANG MO KIO ST 31 #01-05 SINGAPORE 563316,64528311,,Tong Clinic & Surgery,2.1,22,https://maps.google.com/?cid=14862888497276328838&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3646696,103.84762149999999,matched,low,1.0,563316,563316,"316B Ang Mo Kio Street 31, Singapore 563316",postal code matches; clinic name closely matches; address closely matches
1DOC MEDICAL CENTRE @ THE SIGNATURE,GP,<4.0 / no rating,51 CHANGI BUSINESS PARK CENTRAL 2 #02-02 THE SIGNATURE SINGAPORE 486066,62507623 / 68022954,,1doc Medical Centre Changi,,,https://maps.google.com/?cid=14751447620637017196&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3347003,103.9652515,matched,low,0.842,486066,486066,"51 Changi Business Park Central 2, #02-02 The Signature, Singapore 486066",postal code matches; clinic name partially matches; address closely matches
HEARTLAND HEALTH (TELOK BLANGAH),GP,<4.0 / no rating,77 TELOK BLANGAH DRIVE #01-244 SINGAPORE 100077,69708422,,HeartlandHealth Telok Blangah Drive,3.6,67,https://maps.google.com/?cid=4029760120337344679&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.2739416,103.8085303,matched,low,0.925,100077,100077,"77 Telok Blangah Dr, #01-244, Singapore 100077",postal code matches; clinic name closely matches; address closely matches
MINMED CLINIC (CLEMENTI),GP,<4.0 / no rating,3155 COMMONWEALTH AVENUE WEST #04-07 THE CLEMENTI MALL SINGAPORE 129588,67950123,,Minmed Clinic (Clementi),3.3,231,https://maps.google.com/?cid=8442023519356317899&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.314918,103.76430889999999,matched,low,1.0,129588,129588,"3155 Commonwealth Ave W, #04-07 The Clementi Mall, Singapore 129588",postal code matches; clinic name closely matches; address closely matches
MINMED CLINIC (ANG MO KIO),GP,<4.0 / no rating,53 ANG MO KIO AVENUE 3 #03-25 AMK HUB SINGAPORE 569933,62350123,,Minmed Clinic (Ang Mo Kio),3.9,335,https://maps.google.com/?cid=5723979819763549222&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3696302,103.8482042,matched,low,1.0,569933,569933,"53 Ang Mo Kio Ave 3, #03-25 AMK Hub, Singapore 569933",postal code matches; clinic name closely matches; address closely matches
MINMED CLINIC (WOODLANDS),GP,<4.0 / no rating,6 WOODLANDS SQUARE #09-06 WOODS SQUARE SINGAPORE 737737,69740123,,Minmed Clinic (Woodlands),3.8,311,https://maps.google.com/?cid=10955437768257046653&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.4348809,103.78617349999999,matched,low,1.0,737737,737737,"6 Woodlands Square, #09-06, Tower 2 Woods Square, Singapore 737737",postal code matches; clinic name closely matches; address closely matches
57 MEDICAL CLINIC (KALLANG AIRPORT),GP,<4.0 / no rating,32 CASSIA CRESCENT #01-62 SINGAPORE 390032,66947078,,57 Medical Clinic (Kallang Airport),3.9,35,https://maps.google.com/?cid=6963536318083831931&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3094495,103.88390489999999,matched,low,1.0,390032,390032,"32 Cassia Cres, #01-62, Singapore 390032",postal code matches; clinic name closely matches; address closely matches
MEDICO CLINIC & SURGERY,GP,<4.0 / no rating,BLK 249 JURONG EAST STREET 24 #01-88 SINGAPORE 600249,65610934,,Medico Clinic & Surgery,3.4,11,https://maps.google.com/?cid=4279319614720549656&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3423479999999999,103.73954429999999,matched,low,1.0,600249,600249,"249 Jurong East St 24, #01-88, Singapore 600249",postal code matches; clinic name closely matches; address closely matches
HMI ONECARE PTE. LTD. (HMI ONECARE CLINIC BISHAN),GP,<4.0 / no rating,279 BISHAN ST 24 #01-44 SINGAPORE 570279,65133439,,HMI OneCare Clinic Bishan,3.9,94,https://maps.google.com/?cid=5892256321746453865&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3576948,103.844134,matched,low,0.812,570279,570279,"279 Bishan Street 24, #01-44, Singapore 570279",postal code matches; clinic name partially matches; address closely matches
94 DAWSON FAMILY CLINIC,GP,<4.0 / no rating,94A DAWSON ROAD #01-01 SKYPARC @ DAWSON SINGAPORE 142094,88693471 / 69041729,,94 Dawson Family Clinic,3.7,56,https://maps.google.com/?cid=814898067776637254&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.2961595,103.8111177,matched,low,1.0,142094,142094,"94A Dawson Rd, #01-01, Singapore 142094",postal code matches; clinic name closely matches; address closely matches
CHONG'S MEDICAL CENTRE,GP,<4.0 / no rating,BLK 190 CLEMENCEAU AVE #01-29/30 SINGAPORE SHOPPING CENTRE SINGAPORE 239924,63383297,,Chong's Medical Centre,3.4,38,https://maps.google.com/?cid=4650491727604173381&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.2981989999999999,103.8441246,matched,low,0.992,239924,239924,"190 Clemenceau Ave, #01-29/30, Singapore 239924",postal code matches; clinic name closely matches; address partially matches
TRUE MEDICAL CLINIC BEDOK SOUTH,GP,<4.0 / no rating,158 BEDOK SOUTH AVE 3 #01-587 SINGAPORE 460158,6904 2029,,True Medical Clinic Bedok South,3.8,110,https://maps.google.com/?cid=4791241733071072701&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.318767,103.94508049999999,matched,low,1.0,460158,460158,"158 Bedok South Ave 3, #01-587, Singapore 460158",postal code matches; clinic name closely matches; address closely matches
ACUMED MEDICAL GROUP (GUOCO TOWER),GP,<4.0 / no rating,7 WALLICH ST GUOCO TOWER #B1-15 SINGAPORE 078884,63868980,,AcuMed Medical (Guoco Tower),3.6,49,https://maps.google.com/?cid=15462805387491769507&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.2766593,103.84518159999999,matched,low,0.898,078884,078884,"7 Wallich Street Unit B1, #15, Singapore 078884",postal code matches; clinic name closely matches; address closely matches
MINMED CLINIC MARINA BAY,GP,<4.0 / no rating,84 MARINA BOULEVARD #B2-73/74 MARINA BAY LINK MALL SINGAPORE 018984,68770123,,Minmed Clinic (Marina Bay),3.6,54,https://maps.google.com/?cid=14233544925472179074&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.2798051,103.85528749999999,matched,low,1.0,018984,018984,"8A Marina Boulevard #B2-73/74 Marina Bay Link Mall, Singapore 018984",postal code matches; clinic name closely matches; address closely matches
ANTEH DISPENSARY,GP,<4.0 / no rating,1 LORONG 22 GEYLANG #01-02 GRANDVIEW SUITES SINGAPORE 398664,67441809,,新加坡性病检查中心-Anteh Dispensary,3.7,3,https://maps.google.com/?cid=6030504839959764557&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3128636,103.8824266,matched,low,1.0,398664,398664,"1 Lor 22 Geylang, #01-02, Singapore 398664",postal code matches; clinic name closely matches; address closely matches
57 MEDICAL CLINIC (PEK KIO),GP,<4.0 / no rating,41 CAMBRIDGE ROAD #01-17 SINGAPORE 210041,6539 9237,,57 Medical Clinic (Pek Kio),3.6,36,https://maps.google.com/?cid=8608369197753515551&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3154145,103.8498199,matched,low,1.0,210041,210041,"41 Cambridge Rd, #01-17, Singapore 210041",postal code matches; clinic name closely matches; address closely matches
57 MEDICAL CLINIC (WOODLANDS),GP,<4.0 / no rating,166 WOODLANDS STREET 13 #01-533 SINGAPORE 730166,65399236,,57 Medical Clinic (Woodlands),3.9,62,https://maps.google.com/?cid=1536249692316707388&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.4336992,103.7753992,matched,low,1.0,730166,730166,"166 Woodlands Street 13, #01-533, Singapore 730166",postal code matches; clinic name closely matches; address closely matches
ASIAMEDIC WELLNESS ASSESSMENT CENTRE,GP,<4.0 / no rating,350 ORCHARD ROAD #08-00 SHAW HOUSE SINGAPORE 238868,67898888,,AsiaMedic Wellness Assessment Centre,3.8,272,https://maps.google.com/?cid=7018157295744699892&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3058292,103.8317094,matched,low,1.0,238868,238868,"350 Orchard Rd, #08-00 Shaw House, Singapore 238868",postal code matches; clinic name closely matches; address closely matches
MARINE PARADE CLINIC,GP,<4.0 / no rating,BLK 59 MARINE TERRACE #01-81 SINGAPORE 440059,62419065,,Marine Parade Clinic,2.9,87,https://maps.google.com/?cid=254351342473390757&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3058783,103.91448969999999,matched,low,1.0,440059,440059,"Block 59 Marine Ter, #01-81, Singapore 440059",postal code matches; clinic name closely matches; address closely matches
RADIANT MEDICAL & AESTHETIC CENTRE,GP,<4.0 / no rating,BLK 810 HOUGANG CENTRAL #01-220 SINGAPORE 530810,68812389,,Radiant Medical & Aesthetic Centre,1.6,100,https://maps.google.com/?cid=11033235442167615835&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3716087,103.89337599999999,matched,low,1.0,530810,530810,"810 Hougang Central, #01-220, Singapore 530810",postal code matches; clinic name closely matches; address closely matches
SHENTON MEDICAL GROUP (ESPLANADE),GP,<4.0 / no rating,90 BRAS BASAH ROAD #B1-02 ESPLANADE MRT STATION SINGAPORE 189562,68870151,,"Parkway Shenton Medical Clinic, Esplanade MRT",3.7,51,https://maps.google.com/?cid=11897453679608081183&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.2937591,103.8549627,name_match_address_partial,medium,0.756,189562,189562,"90 Bras Basah Rd, B1-02, Singapore 189562",postal code matches; clinic name partially matches; address closely matches
DR. JOE MEDICHAINS TOA PAYOH,GP,<4.0 / no rating,73 TOA PAYOH LORRONG 4 #01-595 SINGAPORE 310073,67478100,,Dr. Joe,2,4,https://maps.google.com/?cid=15751366155959140451&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3344994,103.8517031,address_only,medium,0.564,310073,310073,"73 Lor 4 Toa Payoh, #01-595, Singapore 310073",postal code matches; clinic name differs; address closely matches
MYCLNQ MEDICAL HOUGANG (AVE 6) PTE LTD,GP,<4.0 / no rating,423 HOUGANG AVENUE 6 #01-K1 SINGAPORE 530423,6235 0308,,MyCLNQ Medical Hougang,,,https://maps.google.com/?cid=6253689699352931082&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3744056999999998,103.8942715,matched,low,0.842,530423,530423,"423 Hougang Ave 6, #01-K1, Singapore 530423",postal code matches; clinic name partially matches; address closely matches
TRUST HEALTH MEDICAL,GP,<4.0 / no rating,554 ANG MO KIO AVE 10 #01-2048 CHENG SAN PLACE SINGAPORE 560554,6235 0308,,Trust Health Medical 信諾医所,3,2,https://maps.google.com/?cid=10512015808920535418&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3257485,103.8414861,needs_review,high,0.611,560554,307677,"339 Thomson Rd, Thomson Medical Centre, Singapore 307677",postal code differs; clinic name closely matches; address differs
MINMED CLINIC (REDHILL),GP,<4.0 / no rating,12 ALEXANDRA VIEW #01-16 ARTRA SINGAPORE 158736,65310123,,Minmed Clinic (Redhill),3.4,103,https://maps.google.com/?cid=4927303297583960698&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.2900367,103.81693179999999,matched,low,1.0,158736,158736,"12 Alexandra View, #01-16 ARTRA, Singapore 158736",postal code matches; clinic name closely matches; address closely matches
MINMED CLINIC (BUANGKOK),GP,<4.0 / no rating,70 COMPASSVALE BOW #02-13 SENGKANG GRAND MALL SINGAPORE 544692,67880123,,Minmed Clinic (Buangkok),3.4,243,https://maps.google.com/?cid=12060626521783504737&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3825507,103.8921989,matched,low,1.0,544692,544692,"70 Compassvale Bow, #02-13, Singapore 544692",postal code matches; clinic name closely matches; address closely matches
LIFELINE BUKIT PANJANG MEDICAL CLINIC,GP,<4.0 / no rating,103 GANGSA ROAD #01-37 SINGAPORE 670103,67605788,,Lifeline Bukit Panjang Medical Clinic,2,42,https://maps.google.com/?cid=8737601538151569743&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3787991,103.76853279999999,matched,low,1.0,670103,670103,"103 Gangsa Rd, Singapore 670103",postal code matches; clinic name closely matches; address closely matches
BETHESDA MEDICAL @ UBI,GP,<4.0 / no rating,302 UBI AVE 1 #01-55 SINGAPORE 400302,64286090,,Bethesda Medical Clinic (Ubi),,,https://maps.google.com/?cid=935824439711209010&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3303156999999999,103.9008302,matched,low,0.908,400302,400302,"302 Ubi Ave 1, #01-55, Singapore 400302",postal code matches; clinic name closely matches; address closely matches
FAITH FAMILY CLINIC (MARINE TERRACE),GP,<4.0 / no rating,57 MARINE TERRACE #01-113 SINGAPORE 440057,64466326/ 64448019-HQ,,FAITH Family Clinic,3.9,84,https://maps.google.com/?cid=3115220146033414075&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3062557,103.9152105,name_match_address_partial,medium,0.759,440057,440057,"#01-113 Marine Ter, Block 57, Singapore 440057",postal code matches; clinic name partially matches; address partially matches
MYDOCTOR @ BALESTIER PTE. LTD.,GP,<4.0 / no rating,360 BALESTIER ROAD #01-01 SHAW PLAZA - TWIN HEIGHTS SINGAPORE 329783,6904 8264,,MyDoctor@Balestier,3.2,28,https://maps.google.com/?cid=5890957559732927469&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3251738,103.85080690000001,matched,low,0.857,329783,329783,"360 Balestier Rd, #01-01 Shaw Plaza, Singapore 329783",postal code matches; clinic name partially matches; address closely matches
PARKWAY SHENTON MEDICAL GROUP (BUKIT PANJANG PLAZA),GP,<4.0 / no rating,1 JELEBU ROAD #03-02 BUKIT PANJANG PLAZA SINGAPORE 677743,67697863,,"Parkway Shenton Medical Clinic, Bukit Panjang Plaza",3.3,105,https://maps.google.com/?cid=1086761658076095788&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3799623,103.76430889999999,matched,low,0.906,677743,677743,"1 Jelebu Road, Bukit Panjang Plaza 03-02, Singapore 677743",postal code matches; clinic name closely matches; address closely matches
SHENTON MEDICAL GROUP (TOH YI),GP,<4.0 / no rating,18 TOH YI DRIVE #01-103 TOH YI GARDENS SINGAPORE 590018,62358926,,"Parkway Shenton Medical Clinic, Toh Yi",3.8,50,https://maps.google.com/?cid=10783934414228006177&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3400227000000002,103.77315259999999,name_match_address_partial,medium,0.773,590018,590018,"18 Toh Yi Dr, #01-103, Singapore 590018",postal code matches; clinic name partially matches; address closely matches
T.A MEDICAL CLINIC,GP,<4.0 / no rating,"277 ORCHARD ROAD, #03-13 ORCHARDGATEWAY, SINGAPORE 238858",63393010 / 83541635,,T.A. Medical Clinic @ Orchard,,,https://maps.google.com/?cid=5414912978115212857&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3002793,103.8388322,matched,low,0.875,238858,238858,"277 Orchard Rd, #03-13 The Aesthetic Concierge @, Singapore 238858",postal code matches; clinic name partially matches; address partially matches
THE CLINIC GROUP @ WESTGATE,GP,<4.0 / no rating,3 GATEWAY DRIVE #04-25 WESTGATE SINGAPORE 608532,6250 4012,,The Clinic Group @ Westgate,3.5,32,https://maps.google.com/?cid=1399590751134176515&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3343779,103.74259839999999,matched,low,1.0,608532,608532,"3 Gateway Dr, #04-25 Westgate, Singapore 608532",postal code matches; clinic name closely matches; address closely matches
DR. JOE MEDICHAINS ANG MO KIO,GP,<4.0 / no rating,163 ANG MO KIO AVE 4 #01-436 SINGAPORE 560163,67023011,,Dr. Joe Medichains Ang Mo Kio Clinic,3.7,9,https://maps.google.com/?cid=15456032651857642088&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3737716,103.83763789999999,matched,low,0.981,560163,560163,"163 Ang Mo Kio Ave 4, #01-436, Singapore 560163",postal code matches; clinic name closely matches; address closely matches
FAITH CLINIC (JURONG WEST),GP,<4.0 / no rating,BLK 762 JURONG WEST ST 75 #02-256D SINGAPORE 640762,67916780 / 64448019(Admin),,Faith Clinic (Jurong West),2.3,106,https://maps.google.com/?cid=7141111016781906513&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3489162,103.6976086,matched,low,0.92,640762,640762,"Blk 762 Jurong West Street 75 #02-256D GekPoh Shopping Centre....We are located in the container on level 1 beside the former Koufu Food Court facing, Jurong West Ave 5, Singapore 640762",postal code matches; clinic name closely matches; address differs
THE FAMILY CLINIC @ TOWNER PTE LTD,GP,<4.0 / no rating,34 WHAMPOA WEST #01-55 SINGAPORE 330034,69081180,,The Family Clinic @ Towner,3.9,97,https://maps.google.com/?cid=6390297002851618829&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3205414,103.86343,matched,low,0.902,330034,330034,"34 Whampoa W, #01-55, Singapore 330034",postal code matches; clinic name closely matches; address closely matches
FAITH HEALTHCARE (RIVERVALE),GP,<4.0 / no rating,11 RIVERVALE CRESCENT #02-15 RIVERVALE MALL SINGAPORE 545082,63157879,,FAITH Healthcare (Rivervale) Clinic,3.1,174,https://maps.google.com/?cid=4909630733949456525&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3922299999999999,103.9047123,matched,low,0.938,545082,545082,"11 Rivervale Crescent #02-15 Rivervale Mall, 11 Rivervale Cres, #01-10, Singapore 545082",postal code matches; clinic name closely matches; address closely matches
WOODLEIGH CARE FAMILY CLINIC PTE LTD,GP,<4.0 / no rating,11 BIDADARI PARK DRIVE #02-13 THE WOODLEIGH MALL SINGAPORE 367803,6015 0982,,Woodleigh Care Family Clinic @ The Woodleigh Mall,3.5,50,https://maps.google.com/?cid=1331662202066743635&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3385162,103.8719179,matched,low,0.825,367803,367803,"11 Bidadari Park Dr, #02-13, Singapore 367803",postal code matches; clinic name partially matches; address closely matches
HEALTHWAY MEDICAL (KING GEORGE'S),GP,<4.0 / no rating,803 KING GEORGE'S AVE #01-144 SINGAPORE 200803,62939883,,Healthway Medical (formerly King George's Medical Clinic),3.9,28,https://maps.google.com/?cid=16414051520005469273&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3078546,103.86100069999999,matched,low,0.827,200803,200803,"803 King George's Ave, #01-144, Singapore 200803",postal code matches; clinic name partially matches; address closely matches
FAITH CLINIC (SIMEI),GP,<4.0 / no rating,139 Simei St 1 #01-10 Singapore 520139,67884303,,FAITH Clinic (Simei),2.4,150,https://maps.google.com/?cid=296973376835876663&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3467042999999999,103.956741,matched,low,1.0,520139,520139,"139 Simei Street 1, #01-10, Singapore 520139",postal code matches; clinic name closely matches; address closely matches
EUREKA MEDICAL CENTRE PTE LTD,GP,<4.0 / no rating,270 SIMS AVENUE SINGAPORE 387514,67425155,,EUREKA Medical Centre Pte Ltd,3.1,7,https://maps.google.com/?cid=8804875878653792955&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3150682,103.88322799999999,matched,low,1.0,387514,387514,"270 Sims Ave, Singapore 387514",postal code matches; clinic name closely matches; address closely matches
TRUECARE CLINIC (EUNOS),GP,<4.0 / no rating,30 EUNOS CRESCENT #01-17/18 EUNOS MRT SINGAPORE 409423,9190 0005,,TrueCare Clinic @ Eunos MRT,3.7,73,https://maps.google.com/?cid=875504698037977668&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3196998,103.90289399999999,matched,low,0.987,409423,409423,"30 Eunos Cres, #01-17/18 Eunos MRT, Singapore 409423",postal code matches; clinic name closely matches; address closely matches
